9.999775873206893095e-01,3.822355187556425297e-05,1.261682029276299131e-03,3.905319850400271187e-01,2.844737533035553850e-02,3.807320885481914111e-06,1.078891501557959370e-08,4.119630894578547059e-09,3.463821712043466811e-02,1.138109189261027419e-04,4.375077915175892840e-01,3.429616390238608981e-01,8.647043497245323618e-01,7.061830975690260859e-01
9.999999993111974295e-01,9.243916847843373279e-05,3.933584683453224926e-07,6.551552420100008366e-05,3.194285333481467620e-02,4.387121981706848365e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209257288056765633e-01,7.257820802449121977e-02,1.109336732567894250e-11,3.351969231265062209e-14
9.999528004637016076e-01,7.002953558813337638e-05,1.366029738579285502e-01,5.688858959675164445e-02,4.701505607693092599e-04,3.491521408908120072e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.017892446174608750e-01,4.401135279594173833e-01,4.781185195405103228e-01,7.716817551871655301e-01
9.999189438426617782e-01,2.216776083061760663e-05,3.139884010286742022e-02,4.559080840675067831e-02,2.602266781966490125e-02,3.647239066961737190e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.741142456170626240e-02,2.782506230462536423e-01,3.156977848630959094e-01,8.614339911894139945e-01
9.996515045460542259e-01,1.343057540763715009e-06,1.497980687418627764e-03,3.885232018212926852e-01,1.081554947417984322e-03,3.212964280492702773e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632072319725749385e-03,4.345175213089533250e-01,2.932470761727201322e-02,9.977050125411189851e-01
4.300396468933767591e-01,6.398668999046496072e-04,6.077800616218466123e-01,5.493861992932054239e-01,2.385130120886433391e-01,7.237176205252412453e-01,1.537255451015244467e-01,4.034869031501672060e-02,5.044471261751689584e-01,2.081842469435949309e-05,1.494971768355546696e-02,9.999902880593818377e-01,8.250924278725927513e-03,9.400039459235158823e-01
9.813488512319469467e-07,1.383714453077346020e-07,1.716136288092982084e-04,2.796983864434982861e-04,8.208006522355537084e-05,7.953480662166941582e-40,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.277040570441799083e-01,7.659256228478626694e-02,4.195294627086602057e-01,4.200674374964296076e-01
9.999999612426628826e-01,2.171096930556694720e-05,2.758025698671871806e-02,1.595677511278094763e-08,5.093923043178265253e-08,3.958466114338254904e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.994343303584073801e-01,2.369546470957546169e-01,8.605629208846152789e-01,9.774243570815851490e-01
3.080173936645176358e-01,2.458913396199515744e-05,7.849226865916444776e-05,3.331456469995413006e-01,4.861721671105769494e-09,1.065574780196782700e-01,5.291717585811941960e-03,4.474657564646827845e-01,2.161518143590774113e-03,1.574455748939721234e-01,8.199335760549052859e-03,2.722103710848236546e-01,4.892699624147194351e-03,8.082170689360779203e-01
9.677130989934159544e-01,3.842476547998411891e-04,3.667674510529524839e-02,4.134481523492965910e-02,2.931385655552797287e-01,3.015236449114420733e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.474933046549083221e-02,4.605385472713817707e-01,9.706969390985582535e-01,1.498660653460673123e-08
5.630204700270059481e-01,1.971116340461139286e-04,1.544317482965063826e-01,5.253879530278500465e-02,6.239725294300414726e-02,9.402710793779507636e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.717166315649972130e-01,3.683286491307851129e-01,7.428865453985766809e-01,7.568685523440427110e-01
9.344350171403463801e-01,7.811827781912325660e-05,2.823589415311432080e-02,1.589724847832573174e-01,7.097640545048148342e-01,3.466990271015349401e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.747251040332905125e-01,5.422703395530811266e-01,9.999974313936996761e-01,6.620527981942735396e-01
8.527529486880910392e-01,1.722279585292274236e-03,4.053375907084151852e-01,2.583623439848551848e-03,1.123858451927633458e-08,1.607468525612606762e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.849805559505308228e-02,4.531139000277331075e-01,9.999981027409902135e-01,4.988407827561516794e-01
4.260808271729836592e-07,1.066966836139746251e-02,6.843463966805337639e-01,9.999999999995873301e-01,2.158092243276779273e-20,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.726807322397968969e-01,2.029034932331707508e-01,1.722294209122944564e-01,8.712257193787117937e-02
9.999993988355924124e-01,9.151512319299450913e-05,8.088970758662408778e-02,9.242435307389679222e-02,1.742080435629183299e-01,4.715621405886886164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927819020096145086e-01,4.803216262768024714e-01,9.235456223592702907e-01,9.893234937698038856e-01
4.381023951713391429e-01,2.293126572783025802e-03,1.221334782152209281e-02,2.132370523768198703e-02,3.884941550622034775e-03,9.965555903187395259e-02,9.098893798651461196e-02,9.750412375011088817e-02,9.064262826229464720e-02,9.882498173234018080e-02,4.619966498774860653e-01,4.696586950642069741e-02,3.406909196467592382e-01,3.955123169394850757e-01
9.125373231186983958e-01,2.891519074813571734e-04,5.553375755771255973e-01,4.446623717734909387e-01,5.519989403458628804e-03,7.490195245887179163e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.423199556702915425e-01,8.244162310693415874e-01,8.446185094884275379e-01,8.224778232488837437e-01
9.999978887657380300e-01,1.459368073061487637e-04,2.634712844267037696e-02,4.806731249192485733e-01,2.095910134034269849e-36,9.999998952268435159e-01,1.533643148364225231e-02,3.438106485736770726e-07,8.495123853388743262e-02,9.999998725382759357e-01,9.999999991984283021e-01,6.469266627444600903e-01,6.166856209665280142e-01,9.999975457406207191e-01
9.250883115950762070e-01,2.194079890889493508e-03,5.087454774946718189e-02,4.659095232310873404e-10,2.723168411045420188e-09,9.999999812568189927e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.210814089731535620e-02,3.886760140497074745e-01,9.589871951905436509e-01,1.056427797189520602e-10
9.999996725092140659e-01,9.321846963639861868e-05,1.932648034057782771e-03,2.558531337647732551e-01,2.274978496028485717e-02,1.449455669979630434e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.929369752280699929e-03,3.088024932967601832e-01,3.727612854038528933e-01,9.999999905150549484e-01
9.999999998655454414e-01,2.958367410241090605e-03,4.715295484717183655e-02,9.999999999947833951e-01,5.166235351188188603e-10,1.314029698381919094e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192248477292090075e-01,2.929257686089361545e-01,9.412482379095015173e-01,2.684837442930904650e-01
6.289636730365469885e-01,2.847115738625929758e-05,1.791836384217051614e-03,7.406865656070178439e-01,1.000081852893755987e-07,4.088902966150422258e-01,9.683172880442663419e-06,1.068895174112327075e-02,3.054257428123453577e-01,5.820206106724831047e-02,7.970304965878628745e-02,4.906737215761559634e-01,9.740774775561407139e-01,5.841134402768694001e-01
9.308287471542560088e-01,1.056061322454470065e-04,2.018430361244611616e-06,1.753805352465956369e-01,3.177426133704251698e-02,4.718562664924018102e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.321001681144014783e-01,2.568096078863311704e-01,9.999976675343628107e-01,7.184629059279585839e-01
5.872511883803375188e-01,1.298272056131461828e-06,9.695415154979446302e-05,2.073499623346292120e-01,5.125826051130156866e-09,2.250276962429994254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.886005631365490598e-01,1.897456476926936697e-01,8.043346492527641001e-01,5.489149554057562996e-01
3.354568613172531539e-27,3.002379476124287776e-05,5.687288003075260955e-10,9.981422332269028752e-01,9.542904587114815860e-05,8.629612323480300162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.958719669422314624e-02,9.541939888516850488e-01,1.669356215730491422e-01,9.415880975900758898e-01
9.999999999999998890e-01,2.941663480001626514e-04,9.970984437159349789e-02,1.618443891398916590e-01,9.999646900069553146e-01,9.999568058795240688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.476394931091252305e-01,6.563422673202579105e-01,9.894031794947351077e-01,9.137494697635011320e-01
5.640061448837330182e-02,5.256057665713037010e-06,3.180525829984455542e-07,1.649433275157271561e-01,2.548044031011005152e-05,3.933355622475127045e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.361929197727241969e-01,1.914053201303578255e-01,8.452796293311155562e-01,9.999999999999998890e-01
7.198815467359968023e-01,2.553023540300922850e-02,8.136032979328536308e-02,2.000211617571767686e-01,1.031013588395645608e-01,2.812289353145077109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.883844625245514992e-01,3.443643640921719151e-01,9.999662639343059878e-01,6.021123244863816337e-01
9.688603663488959405e-01,1.151475884778890998e-04,2.973377540659652776e-02,1.136577414572221278e-01,7.386495128820902423e-01,6.630916431368822916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.499323458618726013e-01,5.875796442255163399e-01,9.999995251405746632e-01,8.118848783331454877e-01
9.030677362275281173e-01,1.348547699576974057e-04,1.310147832695255643e-01,5.597491145422341108e-02,3.476961579661208557e-02,7.050470733901602338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.825570649442796817e-02,4.635643957326100462e-01,8.456098028428304936e-01,8.529288714824806439e-01
3.987745684806216495e-01,1.432810934922765611e-07,9.157613150375119868e-21,8.364352816398117063e-02,1.039061768619094207e-07,7.221254066850105735e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.765056510238664056e-02,7.156180500878142614e-02,9.467886132175458158e-01,7.917984361289475137e-01
