1.423958332231173429e+01,7.083831865721429725e-04,2.293038629729896360e+00,5.903699398374691931e+00,1.037994967911762956e+01,1.144881682402298821e+02,2.652855325153978683e+01,2.918014034823274372e+01,1.748151854235377698e+02,6.551578336949610559e+01,4.358296700762569031e+01,1.079940153319298446e+01,2.170284152123895893e+01,1.847451979007504619e+01
7.564561826646908571e+00,6.037628853627799268e-04,3.989985068417868597e+00,2.045910155271157382e+00,2.064500866897971965e-01,3.086106604511914764e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.709303548023056507e-01,2.335320380018432174e-01,6.696160529336261930e-08,2.924000850247062466e+00
9.256646125367944400e-01,3.445760408447098052e-04,4.216889111214108254e-01,2.369454250588495015e+00,1.139848315353325925e-01,2.376346138321744128e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.201224177877604493e+00,2.361121364616866281e+00,1.380813782192742201e+00,4.991994994370128613e-01
1.032439104076489089e+00,2.110400191064623217e-05,2.624905788051329347e-01,1.145205201109566806e+00,1.501871183705343615e-01,6.376176339585875041e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.750915374750380837e-01,4.528547383430963635e-01,6.306829713761484824e-01,2.179796152898436645e-01
2.738244557581494210e+00,6.945322361255578989e-06,5.794335827031573717e-03,9.855935666126023342e-01,5.719462436386765943e-03,9.882021604578765661e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.931197215679111713e-03,9.926169964593706263e-01,1.466550181863617019e-01,1.984537816250163747e-02
3.122451969021306173e+00,5.525896479896009192e-04,3.677729464800481463e+00,2.929594789588325643e+00,1.904540716915594789e-01,1.149645406908872403e+00,9.833112396615230466e+01,9.337054412826262251e+01,6.828241007178298405e-01,8.428969005384475688e-01,2.980800810390645244e-03,7.370430772124935137e-01,5.920213745013987693e-03,2.917879469268980230e-02
5.875496189817718005e+02,5.133691452111128388e-04,3.554275868768080882e-01,3.808325098477754467e-01,3.507609476634874213e-01,4.125506860203567161e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.489405279853042829e-01,2.323356273704663411e-01,5.362142312436618568e+02,4.872552119968070770e+02
5.625912394776643177e-01,1.067207851651552075e-01,8.098744875739365412e+00,3.023538723846323251e+02,1.155184239492799275e-01,8.427173953688476615e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.079379184369928453e+03,2.955962784825326253e+02,3.977868380103796881e+03,2.913418464402285508e+02
1.633133098948351147e+01,2.546319636624620655e-04,1.268020613196599745e-03,2.017090359162794222e-01,3.750992904801168156e-05,9.374814272761010647e-01,4.942040078268985503e+00,4.950793692490886855e+00,3.945144135202643954e-02,1.314725209286193852e+00,3.635623859202556478e-03,1.916427588117759415e-02,2.683290879674040535e-02,4.612320006964682473e-01
2.008100745793986106e-02,5.946124721924585330e-04,4.115585569400165289e-02,1.243265698615105691e-01,8.978060420067582870e-01,1.561238725290212237e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.071762495883669536e-02,3.649694603767146828e-01,4.733414236203953990e-02,1.970913687420007498e+00
4.713631989645707066e+00,2.517111755830406770e-03,2.046326735118254359e+00,3.685109661035119721e+00,4.684890981409468580e+00,7.624840408760830357e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.335722639090790409e+01,7.992609957886162020e-01,1.346500483569197293e+01,5.390011063663220803e+00
3.342166059407192941e-02,1.022403084357751947e-04,5.494498996703975346e-02,3.400830219593366510e-01,1.579085393325982078e+00,2.770314209647390946e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.862070287076549702e-02,1.522310609889130917e-01,5.602765221755297287e-02,2.049665149554630583e-01
1.082265147913350933e+00,4.976651623488953513e-03,1.092909764135145956e+00,1.798026114424364996e+00,3.838540247258047877e+00,4.936054179423396526e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318379255079610290e-01,8.883435444045403306e-01,2.547917507182128616e-01,8.037588608311707628e-01
8.071660704338435607e+03,2.744174661069057747e-02,2.927481964059812825e+01,3.651138014757819406e+02,6.477909364107675927e+00,3.127473773865247608e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.958465642365847081e-01,4.633344092743043596e-01,2.869233578899840764e-01,2.346701459479962615e-01
5.435313474697871933e-02,7.393506930376642311e-05,1.817028633262979809e-01,6.915784670638910336e-01,2.870647113348743229e+00,6.787392722563580172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.516384295043763930e-01,2.944347199318729236e-01,2.199959753057544876e-01,2.082201964545783157e-01
1.581055968901804647e+02,3.506985676252177137e-02,4.579779246586378194e-02,7.749426578345902650e-01,9.377976196386889063e-01,5.754236132965248629e+01,2.429024721453293623e+01,2.824400157571419072e+02,1.173195833147589084e+01,1.141346926392557322e+02,8.375772057356699918e+01,2.826652429867554939e-01,5.301117831164862793e+00,3.759949952376818949e+00
2.229528857061325908e+01,2.635140911776351260e-03,3.567344509675113517e+00,1.415018727633241769e+00,5.799146692017636440e+00,1.519392985160735776e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.910182509627461833e+00,2.812531137360626321e+00,3.151351820706178586e+00,2.896002703296524761e+00
1.001094932004112037e+00,1.235824056879766886e+01,8.042645725569218251e-02,2.173347937028882182e+00,1.687240522486767313e-02,1.048534137321766175e+05,4.737468560578039778e+00,2.705400462248739757e+00,1.876053392109632841e+04,1.071571620835348149e+05,2.960401600866446970e+05,1.300443483622538476e+00,5.221762969693937339e+04,2.403489146958276645e+00
1.945052238796008970e-01,1.203893105760800095e-02,3.056959610200083999e-01,4.631956905594700746e-01,2.566099984762643671e-01,1.732300013365071445e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.774476060441446290e-02,9.210113837478670629e-01,1.724425965132749261e-01,1.612889101664976010e+00
8.200141874804212083e-02,2.339595527445314683e-05,1.611686598838672638e-03,9.873971965002098505e-02,9.032961546456240443e-03,7.451615370455057230e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.957324389991640001e-03,9.045522153943474919e-02,6.304919020292122644e-02,1.447156520179348690e-02
3.576796774098881526e-01,3.711211708380217616e-04,6.052677825288190622e-02,2.626674114352797185e-01,6.425738853889854940e-02,3.247193073778579242e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.298366712426624346e-03,3.425103283782564290e-02,5.186848428314056944e-03,3.223601151146190946e-02
6.071861061017032171e+02,4.824253849022436258e-02,3.014732846251547915e+00,1.115989796794684707e+01,8.096059176244443933e-02,1.108953722871180148e+01,4.575833814419503653e+01,4.651786300588830159e+01,1.812812097916558969e+03,1.909879636882729301e+03,5.513831636741875819e+00,1.804242383764675051e+00,1.002508463060530808e+01,1.127698196620332993e+01
1.036451527228874903e-01,7.258203586369965784e-04,1.210448768820213692e-03,6.614647914805358297e-01,9.103188518091587245e-02,2.273406429712259147e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.644476380493541390e-01,3.315899088443614584e-01,1.654446153445680813e-03,1.570377122370826273e+00
2.073644278377666524e+03,3.779022923284114030e-03,2.822323249981409377e-01,2.953643675332359209e+01,6.078043249049895277e-03,6.624303923484434620e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230960637652558809e+01,6.933154047439038514e+00,3.285330049724685608e+01,4.905844539626892242e+01
1.089285958525677415e+04,4.177667021863011587e-02,7.435105388615185183e-04,1.877513839962007269e+00,1.330354909554239407e-01,1.955839151853062896e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105531088811434332e-01,1.140305059119252729e+00,2.245341566073847606e+00,8.651610220670712392e-01
2.749146695426847933e-02,2.662009526569385979e-04,1.396410142849705271e-01,6.332321619612111263e-01,6.529282233598271645e+00,1.035127102376814001e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.564966603934240363e-01,3.328590559160253814e-01,7.186060404657799994e-02,1.985650239595791178e-01
1.433757675854645640e+04,1.305388146905214763e-01,9.326236906929401271e-03,4.570212049965498569e-01,3.491413404823164313e-01,1.234153223812491929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.908211861334119686e-01,8.653525755006896691e-02,4.251613545779428023e+03,2.110749000294065869e+00
2.404657976092654081e+00,1.487955124400035800e-01,1.479605380784940305e+00,3.472011048131999456e+00,2.472889309071659625e+01,2.876576119178325257e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.215165125423861525e+01,2.728955697658495883e+00,2.874775338174398787e+00,3.867923320040225210e+00
2.149168239785700235e-02,6.781420030275542949e-04,1.770902701566995918e-01,4.431447597087145862e-01,1.525063178340046566e+00,1.689934568512329927e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.674749440930896949e-01,7.065495418798179994e-01,6.223504893059452273e-03,9.228518524416973179e-01
2.457162428614486083e-01,1.847533393407616107e-04,5.609442759661364963e-01,1.105676441383192099e+00,4.570287200726010468e+00,1.219562527046720390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.378406102940859412e-01,5.106827548140675521e-01,1.352107561408895986e+00,6.080791171375080628e-01
6.514797942617160231e+01,2.024497016989786999e-05,2.212709668673051777e-07,1.107001239155109285e-01,1.322962151004506197e-05,2.330459761530314200e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.610603557675252262e-01,9.593232005723202616e-02,2.603853886735287837e-01,1.058962164166910164e-01
